Country,Region,Year,BirthRate,DeathRate,FertilityRate,LifeExpectancyFemale,LifeExpectancyMale,LifeExpectancyTotal,PopulationGrowth,PopulationTotal,MobileCellularSubscriptions,MobileCellularSubscriptionsPerHundred,TelephoneLines,TelephoneLinesPerHundred,AgriculturalLand,AgriculturalLandPercent,ArableLand,ArableLandPercent,LandArea,RuralPopulation,RuralPopulationGrowth,SurfaceArea,PopulationDensity,UrbanPopulationPercent,UrbanPopulationPercentGrowth
Albania,Europe,1990,25.732,5.616,3.023,74.978,69.122,71.97858537,2.687861989,3227943,0,0,38550,1.132355464,11100,40.51094891,0.180300582,21.24087591,27400,2060783,2.26583939,28750,117.8081387,36.158,3.437377879
Albania,Europe,1991,25.225,5.705,2.97,74.989,69.07,71.95731707,1.799085593,3286542,0,0,40000,1.160469085,11210,40.91240876,0.176173011,21.13138686,27400,2089320,1.375264651,28750,119.9467883,36.428,2.543042545
Albania,Europe,1992,24.687,5.808,2.917,74.967,69.015,71.91841463,-0.602809679,3266790,0,0,41500,1.199504128,11270,41.13138686,0.176932095,21.09489051,27400,2067878,-1.031569348,28750,119.2259124,36.7,0.141060582
Albania,Europe,1993,24.14,5.906,2.867,74.954,68.993,71.90080488,-0.606434726,3247039,0,0,44848,1.301126997,11270,41.13138686,0.178008333,21.09489051,27400,2037549,-1.477534579,28750,118.505073,37.249,0.87843043
Albania,Europe,1994,23.594,5.984,2.819,74.987,69.03,71.93585366,-0.610165793,3227287,0,0,43000,1.258310703,11260,41.09489051,0.178787942,21.05839416,27400,2007405,-1.490477174,28750,117.7841971,37.799,0.85553496
Albania,Europe,1995,23.049,6.034,2.772,75.089,69.14,72.04195122,-0.613880507,3207536,0,0,41500,1.226226352,11260,41.09489051,0.179888862,21.05839416,27400,1977318,-1.510146215,28750,117.0633577,38.354,0.84372567
Albania,Europe,1996,22.49,6.047,2.723,75.28,69.337,72.23602439,-0.617703658,3187784,0,0,42150,1.255264517,11270,41.13138686,0.181003481,21.05839416,27400,1947385,-1.525393407,28750,116.3424818,38.911,0.82417126
Albania,Europe,1997,21.896,6.02,2.67,75.576,69.624,72.52741463,-0.621511399,3168033,2300,0.068840778,63850,1.911079863,11310,41.27737226,0.182131941,21.05839416,27400,1917515,-1.545737004,28750,115.6216423,39.473,0.812476342
Albania,Europe,1998,21.249,5.962,2.611,75.96,69.982,72.89809756,-0.625430097,3148281,3300,0.099059921,86800,2.605576113,11350,41.42335766,0.183592252,21.09489051,27400,1887867,-1.558245659,28750,114.9007664,40.035,0.788237295
Albania,Europe,1999,20.539,5.886,2.543,76.41,70.39,73.32658537,-0.629334393,3128530,5600,0.168397958,115675,3.478470321,11390,41.56934307,0.184431666,21.05839416,27400,1858316,-1.577691905,28750,114.179927,40.601,0.774515179
Albania,Europe,2000,19.77,5.802,2.467,76.906,70.829,73.79339024,-0.633352274,3108778,11008,0.331772024,140392,4.231298869,11450,41.78832117,0.185603475,21.05839416,27400,1828925,-1.594233873,28750,113.4590511,41.169,0.755983737
Albania,Europe,2001,18.938,5.727,2.383,77.419,71.275,74.27207317,-0.637356834,3089027,29791,0.901406013,152687,4.61995166,11440,41.75182482,0.187113936,21.09489051,27400,1799636,-1.614394032,28750,112.7382117,41.741,0.742478629
Albania,Europe,2002,18.046,5.677,2.291,77.917,71.703,74.73421951,-0.809867621,3064111,392650,11.94887288,197496,6.010071562,11390,41.56934307,0.188635464,21.09489051,27400,1763855,-2.008266757,28750,111.8288686,42.435,0.839115428
Albania,Europe,2003,17.118,5.663,2.195,78.373,72.096,75.15795122,-0.414812832,3051427,851000,26.07553141,220000,6.741030446,11400,41.60583942,0.189419573,21.09489051,27400,1724026,-2.283950133,28750,111.3659489,43.501,2.066172692
Albania,Europe,2004,16.188,5.691,2.097,78.769,72.444,75.52936585,-0.583986833,3033659,1100000,33.95706284,255000,7.871864567,11210,40.91240876,0.190528995,21.09489051,27400,1681466,-2.499622138,28750,110.7174818,44.573,1.850482383
Albania,Europe,2005,15.29,5.763,2.004,79.094,72.739,75.839,-0.630929646,3014579,1259590,39.16395669,274557,8.536697223,11220,40.94890511,0.191734899,21.09489051,27400,1638394,-2.594953821,28750,110.0211314,45.651,1.758745924
Albania,Europe,2006,14.474,5.873,1.919,79.349,72.985,76.08939024,-0.727617582,2992724,1530244,47.87802749,278973,8.728462234,10770,39.30656934,0.179769334,19.6350365,27400,1594194,-2.734821439,28750,109.2235036,46.731,1.610650684
Albania,Europe,2007,13.788,6.013,1.849,79.544,73.192,76.29053659,-0.828625023,2968028,1909885,60.06734238,256000,8.05139558,11200,40.87591241,0.196763642,21.31386861,27400,1548865,-2.884587473,28750,108.3221898,47.815,1.464557622
Albania,Europe,2008,13.255,6.167,1.796,79.705,73.379,76.46485366,-0.918890293,2940880,2322436,73.35038415,300000,9.475014702,11190,40.83941606,0.196539811,21.09489051,27400,1502731,-3.023828526,28750,107.3313869,48.902,1.328960886
Albania,Europe,2009,12.885,6.321,1.761,79.853,73.565,76.63231707,-0.967678009,2912559,1859632,58.91235149,343591,10.88481687,11810,43.10218978,0.209437817,22.26277372,27400,1456542,-3.121898612,28750,106.2977737,49.991,1.234775547
Albania,Europe,2010,12.674,6.466,1.744,79.999,73.757,76.80187805,-0.974879988,2884303,2463741,78.1845877,363000,11.51947601,12013,43.84306569,0.211142865,22.22627737,27400,1411116,-3.168425256,28750,105.2665328,51.076,1.172345569
Albania,Europe,2011,12.607,6.596,1.741,80.149,73.959,76.9785122,-0.962561534,2856673,2692372,85.468247,333066,10.57304383,12013,43.84306569,0.219136037,22.84671533,27400,1366547,-3.209376046,28750,104.2581387,52.163,1.143259892
Albania,Europe,2012,12.651,6.71,1.748,80.304,74.172,77.16321951,-0.961525239,2829337,3100000,98.29153459,338844,10.74370863,12010,43.83211679,0.219839489,22.70072993,27400,1322800,-3.253641811,28750,103.2604745,53.247,1.095295939
Albania,Europe,2013,12.756,6.812,1.76,80.46,74.389,77.35046341,-0.982281441,2801681,3500000,110.6865316,312000,9.866913677,12013,43.84306569,0.220974479,22.59489051,27400,1279528,-3.32594422,28750,102.2511314,54.33,1.031214049
Turkey,Europe,1980,35.889,11.638,4.483,61.435,54.815,58.04426829,2.260721643,42912350,0,0,1092137,2.545041229,388920,50.53337318,0.600712848,33.49401661,769630,24307701,1.514991136,783560,55.75711706,43.355,3.243503181
Turkey,Europe,1981,35.21,11.263,4.361,62.153,55.395,58.69158537,2.288653875,43905790,0,0,1147782,2.614192798,385790,50.12668425,0.577463701,32.94310253,769630,24683835,1.535536222,783560,57.04791913,43.78,3.264161961
Turkey,Europe,1982,34.468,10.895,4.239,62.849,55.971,59.32612195,2.321165725,44936836,0,0,1301558,2.89641665,386130,50.17086132,0.567084874,33.11071554,769630,24630329,-0.217000621,783560,58.38758364,45.189,5.488826123
Turkey,Europe,1983,33.642,10.533,4.114,63.518,56.545,59.94646341,2.333875358,45997940,0,0,1501977,3.265313621,371910,48.32322025,0.526088777,31.4423814,769630,24380288,-1.020363279,783560,59.76630329,46.997,6.256882661
Turkey,Europe,1984,32.728,10.18,3.982,64.158,57.119,60.55265854,2.309454162,47072603,0,0,1673227,3.554566549,367180,47.70863922,0.5033926,30.7888206,769630,24095524,-1.174883984,783560,61.16264049,48.812,6.098695064
Turkey,Europe,1985,31.741,9.84,3.844,64.768,57.691,61.14319512,2.238469925,48138191,0,0,1941088,4.032324356,376130,48.87153567,0.508992953,31.83607708,769630,23763899,-1.385851675,783560,62.54718631,50.634,5.90318165
Turkey,Europe,1986,30.707,9.516,3.704,65.35,58.252,61.71443902,2.137212168,49178079,0,0,2247884,4.570906481,381300,49.54328703,0.500121202,31.95691436,769630,23385160,-1.606594721,783560,63.89833946,52.448,5.657102658
Turkey,Europe,1987,29.659,9.212,3.563,65.905,58.793,62.26226829,2.030633999,50186914,365,0.000727281,2779615,5.538525441,384830,50.00194899,0.489330745,31.90883931,769630,23121111,-1.135553686,783560,65.20914465,53.93,4.817105223
Turkey,Europe,1988,28.64,8.93,3.427,66.441,59.308,62.7875122,1.936529795,51168270,5101,0.009969069,3696872,7.224930606,394270,51.2285124,0.487880477,32.43636553,769630,22892172,-0.995107822,783560,66.48424568,55.261,4.374580502
Turkey,Europe,1989,27.684,8.671,3.3,66.968,59.796,63.29453659,1.853651992,52125597,9846,0.018888992,4910911,9.421304086,392630,51.015423,0.475505345,32.20508556,769630,22629285,-1.155015414,783560,67.7281252,56.587,4.224838444
Turkey,Europe,1990,26.813,8.433,3.183,67.494,60.263,63.79031707,1.78765385,53065801,15606,0.029408771,5861517,11.04575242,398970,51.83919546,0.468851869,32.32722217,769630,22341233,-1.281087932,783560,68.94975638,57.899,4.079735656
Turkey,Europe,1991,26.045,8.213,3.078,68.027,60.716,64.28234146,1.735146237,53994605,31809,0.058911441,6861458,12.70767329,396770,51.55334381,0.456471531,32.0244793,769630,22028179,-1.411148721,783560,70.15657524,59.203,3.962356938
Turkey,Europe,1992,25.386,8.007,2.987,68.58,61.167,64.78309756,1.68338018,54911233,47828,0.087100576,8151740,14.84530497,400670,52.06008082,0.449197708,32.04916648,769630,21977672,-0.229546849,783560,71.34757351,59.976,2.98060645
Turkey,Europe,1993,24.817,7.81,2.906,69.155,61.629,65.30021951,1.632784985,55815175,61395,0.109996968,9410486,16.86008509,399040,51.84829074,0.439199555,31.85166898,769630,22036947,0.269342492,783560,72.52208854,60.518,2.532422391
Turkey,Europe,1994,24.316,7.618,2.835,69.748,62.114,65.83790244,1.595896271,56713073,84187,0.148443728,10935523,19.2821909,399130,51.85998467,0.431664142,31.80879124,769630,22086906,0.226449043,783560,73.68875044,61.055,2.479321498
Turkey,Europe,1995,23.87,7.429,2.772,70.358,62.628,66.39873171,1.575114264,57613441,174779,0.303364973,12212000,21.19644268,401490,52.16662552,0.428806188,32.09984018,769630,22129323,0.191861739,783560,74.85862168,61.59,2.447554818
Turkey,Europe,1996,23.462,7.242,2.715,70.975,63.179,66.98192683,1.565232876,58522320,437130,0.746945781,13127000,22.43075804,394930,51.31426789,0.421275165,32.03357457,769630,22166499,0.167853342,783560,76.03955147,62.123,2.426911262
Turkey,Europe,1997,23.072,7.056,2.661,71.588,63.775,67.58621951,1.560127246,59442502,806339,1.356502457,14286478,24.03411283,393640,51.14665489,0.412398523,31.85166898,769630,22199991,0.150978842,783560,77.23516755,62.653,2.409654892
Turkey,Europe,1998,22.685,6.876,2.609,72.182,64.407,68.19968293,1.55227698,60372413,1609809,2.666464566,15579000,25.80483242,392420,50.98813716,0.402452027,31.56971532,769630,22229726,0.133851874,783560,78.44342476,63.179,2.388317103
Turkey,Europe,1999,22.29,6.705,2.557,72.749,65.063,68.81226829,1.53814054,61308204,3506127,5.718854527,16807000,27.41394936,399190,51.86778062,0.39862528,31.75421956,769630,22253039,0.104818134,783560,79.65932201,63.703,2.36410852
Turkey,Europe,2000,21.881,6.543,2.506,73.284,65.731,69.41539024,1.514492702,62243779,8121517,13.04791761,17912000,28.77717306,403020,52.36542235,0.390063078,31.54632746,769630,22268957,0.071506231,783560,80.87493861,64.223,2.327467206
Turkey,Europe,2001,21.456,6.396,2.454,73.784,66.393,69.99836585,1.484187502,63174483,16133405,25.53785046,18395171,29.11803964,404790,52.59540299,0.377145944,30.95773294,769630,22274691,0.025745534,783560,82.08422619,64.741,2.287517153
Turkey,Europe,2002,21.021,6.265,2.404,74.254,67.026,70.55185366,1.454852768,64100297,19572897,30.53479924,18904486,29.4920412,409680,53.23077323,0.371308732,30.9252498,769630,22222291,-0.2355217,783560,83.28716006,65.332,2.363579518
Turkey,Europe,2003,20.591,6.153,2.356,74.702,67.617,71.07309756,1.428129068,65022300,23323118,35.86941403,18890000,29.05157154,411960,53.52701948,0.369011862,31.17601965,769630,22138142,-0.379388095,783560,84.48514221,65.953,2.37417077
Turkey,Europe,2004,20.176,6.059,2.311,75.135,68.155,71.55987805,1.398863752,65938265,27887535,42.29340126,18916721,28.68853313,406440,52.80979172,0.35445276,30.36783909,769630,22043821,-0.426966739,783560,85.67527903,66.569,2.328527136
Turkey,Europe,2005,19.779,5.983,2.27,75.555,68.636,72.01112195,1.366708048,66845635,34707549,51.92193776,19125163,28.61093772,412100,53.54521004,0.357106339,31.01620259,769630,21938737,-0.477844876,783560,86.85424815,67.18,2.280366153
Turkey,Europe,2006,19.403,5.923,2.234,75.962,69.063,72.42836585,1.333589502,67743052,43608965,64.3740778,18978223,28.01501031,412230,53.56210127,0.351770393,30.96293024,769630,21824779,-0.520791143,783560,88.02028507,67.783,2.227172918
Turkey,Europe,2007,19.047,5.875,2.202,76.355,69.445,72.81573171,1.295448134,68626337,52662700,76.73832278,18831616,27.44080017,404930,52.61359354,0.334871436,29.85980276,769630,21698275,-0.581321137,783560,89.16795993,68.382,2.175269099
Turkey,Europe,2008,18.706,5.837,2.173,76.734,69.799,73.18192683,1.260019631,69496513,61975807,89.17829733,18201006,26.18981185,395050,51.3298598,0.316260472,28.55787846,769630,21561293,-0.633304789,783560,90.29860193,68.975,2.123468266
Turkey,Europe,2009,18.377,5.805,2.147,77.096,70.142,73.53419512,1.239824049,70363511,65824110,93.54864342,17502205,24.87397907,391220,50.83221808,0.306337755,28.00696439,769630,21417245,-0.670327778,783560,91.42511467,69.562,2.087256808
Turkey,Europe,2010,18.058,5.776,2.123,77.442,70.48,73.87609756,1.239479919,71241080,62779554,88.12268708,16534356,23.20901929,389110,50.55806037,0.299700678,27.74190195,769630,21271874,-0.681070799,783560,92.56536258,70.141,2.068385155
Turkey,Europe,2011,17.746,5.751,2.101,77.773,70.819,74.21119512,1.250503938,72137546,61769635,85.62758012,16201466,22.45913106,390120,50.68929226,0.296433705,27.7847797,769630,21125480,-0.690583577,783560,93.73016384,70.715,2.065525728
Turkey,Europe,2012,17.439,5.729,2.08,78.09,71.16,74.5404878,1.268772127,73058638,65321745,89.41002295,15210846,20.82005142,382470,49.69530814,0.281130344,26.68684953,769630,20980980,-0.686358185,783560,94.92696231,71.282,2.067383463
Turkey,Europe,2013,17.135,5.713,2.06,78.393,71.5,74.86243902,1.276390266,73997128,67680547,91.46374843,13859672,18.73001341,384070,49.90320024,0.27807836,26.7362239,769630,20842031,-0.664464408,783560,96.14636644,71.834,2.047797098
"Venezuela, RB",SouthAmerica,1980,33.513,5.722,4.296,71.044,65.093,67.99592683,3.324779119,14628595,0,0,701000,4.791984466,209000,23.69480188,0.201591472,3.343347883,882050,3140320,0.274009598,912050,16.58476844,78.533,4.175163476
"Venezuela, RB",SouthAmerica,1981,33.16,5.65,4.199,71.278,65.306,68.21917073,3.148024963,15096432,0,0,800000,5.299265416,210200,23.83084859,0.195874098,3.352417663,882050,3142322,0.063731152,912050,17.11516581,79.185,3.974820226
"Venezuela, RB",SouthAmerica,1982,32.764,5.573,4.104,71.521,65.538,68.45653659,2.957166703,15549525,0,0,859739,5.529037061,210400,23.85352304,0.180327052,3.178958109,882050,3137894,-0.141014281,912050,17.62884757,79.82,3.755886455
"Venezuela, RB",SouthAmerica,1983,32.361,5.491,4.014,71.784,65.801,68.71953659,2.795694973,15990376,0,0,956038,5.978833769,211600,23.98956975,0.17579324,3.186894167,882050,3136992,-0.028749526,912050,18.1286503,80.382,3.497310613
"Venezuela, RB",SouthAmerica,1984,31.976,5.402,3.933,72.069,66.098,69.01068293,2.689045804,16426198,0,0,1021133,6.216490268,212800,24.12561646,0.164980356,3.072388187,882050,3136254,-0.023528489,912050,18.62275154,80.907,3.340053605
"Venezuela, RB",SouthAmerica,1985,31.606,5.307,3.861,72.375,66.426,69.32795122,2.652933545,16867806,0,0,1096745,6.502001505,213900,24.25032595,0.1606018,3.071254464,882050,3133701,-0.081435996,912050,19.1234125,81.422,3.287449641
"Venezuela, RB",SouthAmerica,1986,31.235,5.21,3.794,72.697,66.776,69.66429268,2.661406267,17322754,0,0,1213519,7.00534684,216400,24.53375659,0.168391238,3.30706876,882050,3131088,-0.083418616,912050,19.63919732,81.925,3.277273548
"Venezuela, RB",SouthAmerica,1987,30.834,5.115,3.73,73.02,67.131,70.00368293,2.680012911,17793283,0,0,1321772,7.428488604,218500,24.77183833,0.173380033,3.497534153,882050,3128415,-0.085406147,912050,20.17264668,82.418,3.279981046
"Venezuela, RB",SouthAmerica,1988,30.38,5.028,3.665,73.329,67.471,70.32856098,2.676753302,18275997,0,0,1401733,7.669803185,219600,24.89654781,0.169457239,3.511138824,882050,3125195,-0.102980528,912050,20.71991044,82.9,3.259876648
"Venezuela, RB",SouthAmerica,1989,29.861,4.956,3.597,73.612,67.779,70.62436585,2.645906821,18766017,1800,0.009591806,1457771,7.768142808,220100,24.95323394,0.165032356,3.511138824,882050,3120413,-0.153131639,912050,21.27545717,83.372,3.213651511
"Venezuela, RB",SouthAmerica,1990,29.28,4.901,3.524,73.863,68.049,70.88509756,2.577818863,19256060,3685,0.019136833,1465169,7.60887222,218100,24.72648943,0.147745697,3.225440735,882050,3113127,-0.233767757,912050,21.83102999,83.833,3.12923858
"Venezuela, RB",SouthAmerica,1991,28.649,4.862,3.448,74.08,68.277,71.10773171,2.486103445,19740786,7422,0.037597287,1487710,7.536224748,218600,24.78317556,0.143459333,3.210702341,882050,3102462,-0.343169745,912050,22.3805748,84.284,3.022634041
"Venezuela, RB",SouthAmerica,1992,27.99,4.841,3.37,74.267,68.465,71.2952439,2.392665677,20218813,16600,0.082101753,1598947,7.908213999,218570,24.77977439,0.140661076,3.224307012,882050,3093276,-0.296526636,912050,22.9225248,84.701,2.886203215
"Venezuela, RB",SouthAmerica,1993,27.333,4.831,3.292,74.431,68.624,71.45668293,2.311629467,20691641,78560,0.379670225,1831670,8.852222016,216070,24.49634374,0.125702935,2.948812426,882050,3083261,-0.324292035,912050,23.45858058,85.099,2.780418377
"Venezuela, RB",SouthAmerica,1994,26.703,4.831,3.218,74.582,68.766,71.60307317,2.239518648,21160262,182600,0.862938276,2082846,9.843195703,216030,24.49180885,0.122824566,2.94654498,882050,3070989,-0.398814356,912050,23.98986679,85.487,2.694418556
"Venezuela, RB",SouthAmerica,1995,26.117,4.839,3.147,74.723,68.895,71.73792683,2.179937343,21626607,319000,1.475034896,2334218,10.79326961,216100,24.49974491,0.119621168,2.93294031,882050,3056272,-0.480378698,912050,24.51857264,85.868,2.62463044
"Venezuela, RB",SouthAmerica,1996,25.584,4.852,3.082,74.857,69.016,71.86526829,2.129770802,22092144,403800,1.827799058,2463165,11.14950636,216200,24.51108214,0.11682886,2.926137974,882050,3039879,-0.537816058,912050,25.04636245,86.24,2.562057709
"Venezuela, RB",SouthAmerica,1997,25.108,4.87,3.022,74.984,69.13,71.98560976,2.081618702,22556838,581700,2.578818893,2666845,11.82277853,216320,24.52468681,0.114555063,2.929539142,882050,3021488,-0.606828672,912050,25.57319653,86.605,2.503965276
"Venezuela, RB",SouthAmerica,1998,24.68,4.893,2.967,75.105,69.238,72.09995122,2.033313908,23020184,1071900,4.656348533,2803977,12.18051515,216360,24.5292217,0.112640281,2.939742645,882050,3001832,-0.652665632,912050,26.09850235,86.96,2.442380791
"Venezuela, RB",SouthAmerica,1999,24.287,4.92,2.915,75.222,69.344,72.21131707,1.989258352,23482700,2009757,8.558457929,2592317,11.03926295,216420,24.53602403,0.110421715,2.939742645,882050,2980424,-0.715719668,912050,26.62286718,87.308,2.388645156
"Venezuela, RB",SouthAmerica,2000,23.926,4.948,2.867,75.339,69.453,72.32421951,1.949563749,23945002,3784735,15.80594982,2550789,10.65269905,216330,24.52582053,0.108289822,2.939742645,882050,2957926,-0.75772252,912050,27.1469894,87.647,2.337091533
"Venezuela, RB",SouthAmerica,2001,23.593,4.976,2.822,75.462,69.57,72.44414634,1.913301626,24407553,5447172,22.31756703,2535966,10.39008704,216350,24.52808798,0.106319548,2.94201009,882050,2933788,-0.819392627,912050,27.67139391,87.98,2.292513779
"Venezuela, RB",SouthAmerica,2002,23.282,5.002,2.779,75.598,69.7,72.57707317,1.878735629,24870441,6472584,26.025208,2704921,10.87604759,216380,24.53148914,0.104461356,2.945411258,882050,2909095,-0.845238455,912050,28.19618049,88.303,2.245195054
"Venezuela, RB",SouthAmerica,2003,22.988,5.024,2.739,75.748,69.846,72.72502439,1.845245642,25333622,6541894,25.82297154,2841771,11.21738929,213000,24.14829091,0.098683086,2.834306445,882050,2929073,0.684395447,912050,28.72129925,88.438,1.998011058
